example_id                                                    | status  | run_time        |
./spec/services/search_query_service_spec.rb[1:2:2]           | passed  | 0.00063 seconds |
./spec/services/search_query_service_spec.rb[1:2:3]           | passed  | 0.00029 seconds |
./spec/services/search_query_service_spec.rb[1:3:1]           | passed  | 0.00108 seconds |
./spec/services/search_query_service_spec.rb[1:3:2]           | passed  | 0.00182 seconds |
./spec/services/search_query_service_spec.rb[1:3:3]           | passed  | 0.00054 seconds |
./spec/system/ldap_login_spec.rb[1:1:1]                       | pending | 0 seconds       |
./spec/system/ldap_login_spec.rb[1:1:2]                       | pending | 0.00001 seconds |
./spec/system/local_login_spec.rb[1:1:1]                      | pending | 0.00001 seconds |
./spec/system/oidc_discovery_spec.rb[1:1:1]                   | passed  | 0.00729 seconds |
./spec/system/oidc_discovery_spec.rb[1:1:2]                   | passed  | 0.0719 seconds  |
./spec/system/oidc_discovery_spec.rb[1:2:1]                   | passed  | 0.00874 seconds |
./spec/system/oidc_discovery_spec.rb[1:3:1]                   | passed  | 0.00129 seconds |
./spec/system/okta_discovery_integration_spec.rb[1:1:1:1]     | passed  | 0.0046 seconds  |
./spec/system/okta_discovery_integration_spec.rb[1:1:1:2]     | passed  | 0.00076 seconds |
./spec/system/okta_discovery_integration_spec.rb[1:1:1:3]     | passed  | 0.00199 seconds |
./spec/system/okta_discovery_integration_spec.rb[1:1:1:4]     | passed  | 0.0058 seconds  |
./spec/system/okta_discovery_integration_spec.rb[1:1:1:5]     | passed  | 0.54412 seconds |
./spec/system/okta_discovery_integration_spec.rb[1:1:1:6]     | passed  | 0.75885 seconds |
./spec/system/okta_discovery_integration_spec.rb[1:1:2:1]     | passed  | 0.00143 seconds |
./spec/system/okta_discovery_integration_spec.rb[1:1:2:2]     | passed  | 0.00195 seconds |
./spec/system/okta_discovery_integration_spec.rb[1:1:3:1]     | passed  | 0.51769 seconds |
./spec/system/okta_discovery_integration_spec.rb[1:1:3:2]     | passed  | 0.21771 seconds |
